PROV,DISTRICT,NAHIA,VILLAGE,EA,EA_EXT,QSN,J01_USE_OF_HOUSE,J01A_TYPE_OF_HOUSE,JO2_MATERIAL_FLOOR,J03_COVER_FLOOR,J04_MATERIAL_WALL,J05_MATERIAL_ROOF,J06_NUM_ROOM,J07_NUM_ROOM_DISP,J08_NUM_ROOM_SLEEP,J09_ENERGY_COOKING,J10_ENERGY_LIGHTING,J11_ENERGY_HEATING,J12_WATER_DRINKING,J13_WATER_COOKING_ETC,J14_KIND_OF_TOILET,J15A_ELECTRICITY,J15B_RADIO,J15C_TV,J16B_MOBILE_PHONE,J15D_LANDLINE_PHONE,J15E_REF,J15F_WASHING_MACHINE,J15G_INTERNET,J16A_WATCH,J16C_COMPUTER,J16D_BICYCLE,J16E_MOTORCYCLE,J16F_CART,J16G_CAR,J16I_MOTORBOAT,J16H_GENERATOR,J17_OWN_LAND,J18_OWN_AGRILAND,J19_OWN_FARM_ANIMALS,J20A_CATTLE,J20B_HORSE,J20C_GOAT,J20D_SHEEP,J20E_CHICKEN,J20F_DUCKS,J21_TENURE_HOUSE
02,01,02,000,003,0,098,1,1,11,4,12,12,02,02,01,08,3,08,31,31,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,003,0,099,1,1,11,2,12,12,03,03,03,08,3,05,31,31,61,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,0004,1,02,00,00,00,06,00,1
02,01,02,000,003,0,100,1,1,33,2,12,14,03,03,03,02,3,07,31,31,12,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,0002,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,003,0,101,1,1,11,4,12,12,02,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,003,0,102,1,1,11,2,12,12,01,01,01,08,3,07,31,31,61,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,    ,1,01,00,00,00,10,00,1
02,01,02,000,003,0,103,1,1,33,4,12,12,04,04,04,08,3,08,31,31,12,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0002,1,02,00,00,00,04,00,1
02,01,02,000,003,0,104,1,1,33,2,12,13,10,10,02,08,3,05,31,31,61,1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,    ,1,03,00,00,00,00,00,1
02,01,02,000,004,0,001,1,1,33,2,33,35,04,04,03,01,3,04,31,31,22,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,0005,1,01,00,00,00,00,00,1
02,01,02,000,004,0,002,1,1,11,2,12,12,02,02,01,08,3,01,31,31,61,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,003,1,1,11,2,12,12,04,04,02,02,3,01,31,31,61,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,2
02,01,02,000,004,0,004,1,1,11,2,12,12,04,04,03,08,3,05,31,31,61,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0000,1,01,00,00,00,00,00,1
02,01,02,000,004,0,005,1,1,11,2,12,12,02,02,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,006,1,1,11,2,33,14,04,04,02,02,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0000,1,01,00,00,00,04,00,1
02,01,02,000,004,0,007,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0000,1,01,00,00,00,04,00,1
02,01,02,000,004,0,008,1,1,11,2,12,12,09,09,07,08,3,07,31,31,61,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,1,1,0007,1,04,00,00,00,04,00,1
02,01,02,000,004,0,009,1,1,11,2,12,14,04,04,03,08,3,05,31,31,61,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,0005,1,01,01,00,05,07,03,1
02,01,02,000,004,0,010,1,1,11,2,12,12,03,03,02,08,3,05,31,31,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,06,00,1
02,01,02,000,004,0,011,1,2,11,4,12,13,03,03,02,08,4,05,31,31,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0006,2,  ,  ,  ,  ,  ,  ,2
02,01,02,000,004,0,012,1,1,11,2,12,12,05,05,03,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,1,2,1,2,1,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,013,1,1,11,2,33,14,04,04,04,02,3,05,31,31,61,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0003,1,02,00,00,01,05,00,1
02,01,02,000,004,0,014,1,1,11,2,12,12,02,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,015,1,1,11,2,12,12,04,02,02,02,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,016,1,1,11,4,12,12,02,02,01,08,2,05,31,31,61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0004,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,017,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0001,1,03,00,00,00,07,00,1
02,01,02,000,004,0,018,1,1,11,2,33,14,05,05,02,02,3,07,31,31,61,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,0001,1,01,00,00,00,00,00,1
02,01,02,000,004,0,019,1,1,11,2,33,13,04,04,03,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,01,00,00,02,09,00,1
02,01,02,000,004,0,020,1,1,11,2,21,12,03,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,021,1,1,11,2,21,12,03,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,0000,1,01,00,00,00,00,00,1
02,01,02,000,004,0,022,1,1,11,2,12,12,04,04,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,1,0000,1,01,00,00,00,04,00,1
02,01,02,000,004,0,023,1,1,11,2,12,12,02,02,02,11,3,07,31,31,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,024,1,1,11,2,12,12,03,03,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,    ,1,01,00,00,00,02,00,1
02,01,02,000,004,0,025,1,1,11,2,12,12,05,05,04,08,3,05,31,31,61,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,0000,1,01,00,00,02,00,00,1
02,01,02,000,004,0,027,1,1,11,2,12,12,03,03,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,028,1,2,11,2,12,12,03,03,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0003,2,  ,  ,  ,  ,  ,  ,4
02,01,02,000,004,0,029,1,1,11,4,12,12,02,02,02,08,3,05,31,31,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,01,02,1
02,01,02,000,004,0,030,1,1,11,4,12,12,02,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,03,00,00,02,04,03,1
02,01,02,000,004,0,031,1,1,11,2,12,12,04,04,03,08,3,07,31,31,61,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,1,0000,1,01,00,00,00,04,00,1
02,01,02,000,004,0,032,1,1,11,4,12,12,03,03,03,08,3,07,31,31,61,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,033,1,1,11,2,12,12,04,04,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,034,1,1,11,2,12,12,03,03,03,08,3,07,21,21,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0003,1,00,00,00,00,00,03,1
02,01,02,000,004,0,035,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,0000,1,01,00,00,00,06,00,1
02,01,02,000,004,0,036,1,1,11,2,12,12,02,02,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,037,1,1,33,2,12,12,03,03,02,02,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,039,1,1,11,2,12,12,05,05,03,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,01,00,00,00,05,00,1
02,01,02,000,004,0,040,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,02,00,1
02,01,02,000,004,0,041,1,1,11,2,12,12,02,02,01,08,3,07,31,31,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,01,00,00,00,04,00,1
02,01,02,000,004,0,042,1,1,11,2,12,12,02,02,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,0001,1,01,00,00,00,05,00,1
02,01,02,000,004,0,043,1,1,11,2,12,12,04,04,02,08,3,07,31,31,61,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,1,1,0002,1,02,00,00,00,05,00,1
02,01,02,000,004,0,044,1,2,11,2,12,12,03,03,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,4
02,01,02,000,004,0,045,1,1,11,2,12,12,04,04,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,046,1,1,11,4,12,12,03,03,03,02,3,07,31,31,61,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,    ,1,02,00,00,00,03,00,1
02,01,02,000,004,0,047,1,1,11,2,12,12,02,02,01,08,3,05,31,31,61,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,048,1,1,11,2,12,12,03,03,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,049,1,1,11,2,12,12,03,03,02,08,3,01,31,31,61,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0001,1,00,00,00,00,02,00,1
02,01,02,000,004,0,050,1,1,11,2,12,12,06,06,04,02,3,07,31,31,61,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,2,    ,1,01,00,00,00,02,00,1
02,01,02,000,004,0,052,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,053,1,1,11,2,12,12,03,03,02,02,3,07,31,31,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,054,1,1,11,2,12,12,04,04,03,08,3,05,31,31,61,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,0000,1,02,00,00,00,00,40,1
02,01,02,000,004,0,055,1,1,11,2,12,12,03,03,02,02,3,07,31,31,61,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,056,1,1,11,2,12,12,03,03,03,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,0008,1,00,00,00,00,01,00,1
02,01,02,000,004,0,057,1,1,11,2,12,12,04,04,04,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0005,1,04,00,00,00,09,00,1
02,01,02,000,004,0,058,1,1,11,2,12,12,02,02,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,059,1,1,11,2,12,12,03,03,03,02,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0001,1,01,00,00,02,04,00,1
02,01,02,000,004,0,060,1,1,11,2,12,12,04,04,04,02,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0001,1,01,00,00,00,06,00,1
02,01,02,000,004,0,061,1,1,11,2,12,12,02,02,02,02,3,07,31,31,61,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,0002,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,062,1,1,11,2,12,12,01,01,01,02,3,07,31,31,61,1,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,063,1,1,11,2,12,12,03,03,02,02,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,064,1,1,11,2,12,12,05,05,04,02,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0003,1,01,00,00,00,04,00,1
02,01,02,000,004,0,065,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,03,00,00,02,07,02,1
02,01,02,000,004,0,066,1,1,11,4,12,12,01,01,01,08,3,08,31,31,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,07,00,1
02,01,02,000,004,0,067,1,1,11,2,12,12,04,04,04,08,3,07,31,31,61,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,0001,1,03,00,00,00,06,00,1
02,01,02,000,004,0,068,1,1,11,2,12,12,02,02,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,03,00,1
02,01,02,000,004,0,069,1,1,11,2,12,12,05,05,05,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2,1,1,0000,1,01,00,00,00,05,00,1
02,01,02,000,004,0,071,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0001,1,04,01,00,00,10,00,1
02,01,02,000,004,0,072,1,1,11,2,12,12,04,04,03,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0001,1,05,00,00,00,10,00,1
02,01,02,000,004,0,073,1,1,11,2,12,12,04,04,03,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,0001,1,05,00,00,00,10,06,1
02,01,02,000,004,0,074,1,1,11,2,12,12,04,04,03,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,075,1,1,11,4,12,12,03,03,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,00,00,00,00,06,00,1
02,01,02,000,004,0,076,1,1,11,2,12,12,04,04,04,08,3,08,31,31,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0001,1,04,00,00,00,05,08,1
02,01,02,000,004,0,077,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,0000,1,04,00,00,00,00,00,1
02,01,02,000,004,0,078,1,1,11,2,12,12,01,01,01,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,079,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0000,1,01,00,00,00,00,00,1
02,01,02,000,004,0,080,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,081,1,1,11,2,12,12,02,02,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0000,1,01,00,00,00,00,00,1
02,01,02,000,004,0,082,1,1,11,2,12,12,04,04,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,01,00,1
02,01,02,000,004,0,084,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,004,0,085,1,1,11,2,12,12,04,04,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0004,1,03,00,00,00,11,00,1
02,01,02,000,004,0,086,1,1,11,2,12,12,02,02,01,08,3,08,31,31,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,2
02,01,02,000,004,0,087,1,1,11,2,12,12,02,02,02,08,3,07,31,31,61,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,0000,1,04,00,00,00,04,00,1
02,01,02,000,004,0,088,1,1,11,2,12,12,04,04,03,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0001,1,03,00,00,00,10,00,1
02,01,02,000,004,0,089,1,1,11,2,12,12,04,04,04,08,3,07,31,31,61,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,0002,1,02,01,00,00,05,00,1
02,01,02,000,004,0,090,1,1,11,2,12,12,02,02,02,02,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,4
02,01,02,000,004,0,091,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,    ,1,02,00,00,00,10,00,1
02,01,02,000,005,0,001,1,1,33,2,23,12,07,05,03,02,3,01,31,31,21,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,0004,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,003,1,1,33,4,23,12,02,02,01,02,3,06,31,31,61,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,004,1,1,11,2,23,12,04,04,04,02,3,05,31,31,61,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,005,1,1,11,2,23,12,03,02,02,08,3,05,31,31,61,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,006,1,1,11,2,12,12,02,02,01,08,3,05,31,31,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0004,1,06,00,00,00,00,00,1
02,01,02,000,005,0,007,1,1,11,3,12,12,01,01,01,08,3,05,31,31,61,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0004,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,008,1,1,11,2,23,12,02,02,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0000,1,00,00,00,00,00,07,2
02,01,02,000,005,0,009,1,1,33,2,33,14,06,06,06,01,3,05,31,31,61,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,0002,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,010,1,1,11,2,23,12,02,02,02,02,3,07,31,31,61,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,011,1,1,11,4,33,14,03,01,01,02,3,05,31,31,99,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,012,1,1,33,2,23,12,02,02,01,02,3,04,42,42,12,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,013,1,1,11,2,23,12,04,04,04,08,3,04,31,31,61,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,015,1,1,11,2,23,12,02,02,01,01,3,05,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0005,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,016,1,1,33,2,33,14,04,04,03,02,3,05,31,31,61,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,017,1,1,11,2,23,12,03,03,03,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,0007,1,04,00,00,00,05,00,1
02,01,02,000,005,0,019,1,1,11,2,23,12,01,01,01,02,3,04,31,31,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0003,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,020,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,021,1,1,33,2,23,12,03,03,03,02,3,07,31,31,61,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,022,1,1,11,2,23,12,07,07,04,02,3,05,31,31,61,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1,0001,1,03,00,00,00,00,00,1
02,01,02,000,005,0,023,1,1,11,2,23,12,01,01,01,02,3,04,31,31,61,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,024,1,1,11,2,33,12,04,04,02,08,3,05,31,31,12,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,025,1,1,33,2,23,13,04,04,02,02,3,07,31,31,61,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,026,1,2,11,4,12,12,02,02,02,08,3,07,31,31,61,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,2
02,01,02,000,005,0,027,1,1,33,2,23,12,05,05,05,08,3,07,31,31,12,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,029,1,1,11,4,23,12,02,02,01,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,030,1,1,11,4,23,12,03,03,03,08,3,07,31,31,61,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,00,00,1
02,01,02,000,005,0,031,1,1,11,4,23,12,02,02,02,08,3,07,31,31,61,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,00,01,00,1
02,01,02,000,005,0,032,1,1,11,2,23,13,04,04,04,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0004,1,06,00,00,00,00,00,1
02,01,02,000,005,0,034,1,1,11,2,12,12,02,02,01,08,3,08,31,31,61,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0001,1,02,00,00,00,02,00,1
02,01,02,000,005,0,035,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,036,1,1,11,2,12,14,03,03,03,08,3,07,31,31,61,1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,0005,1,01,00,00,00,00,00,1
02,01,02,000,005,0,037,1,1,11,2,23,12,09,09,07,08,3,07,31,31,12,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,1,0001,1,03,00,00,00,03,00,1
02,01,02,000,005,0,039,1,1,11,2,12,12,03,03,02,08,3,07,31,31,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,04,00,1
02,01,02,000,005,0,040,1,1,11,4,12,12,03,03,01,08,3,05,31,31,61,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0003,1,03,00,00,00,03,00,1
02,01,02,000,005,0,041,1,1,11,2,12,12,02,02,02,08,3,07,31,31,61,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,042,1,1,11,4,12,12,03,03,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0001,1,05,00,00,00,00,00,1
02,01,02,000,005,0,043,1,1,11,2,12,13,02,02,02,08,3,07,31,31,61,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,044,1,1,11,4,23,12,02,02,02,08,3,07,31,31,61,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,02,000,005,0,045,1,1,11,2,12,12,02,02,02,08,3,07,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,02,00,1
02,01,02,000,005,0,046,1,1,11,2,12,12,03,03,02,02,3,04,31,31,61,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,0001,1,02,00,00,00,00,00,1
02,01,02,000,005,0,047,1,1,11,2,12,12,02,02,02,08,3,05,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,00,03,00,1
